Dist_Name,Year,State_Name,RICE_AREA_(1000_ha),RICE_PRODUCTION_(1000_tons),RICE_YIELD_(Kg_per_ha),WHEAT_AREA_(1000_ha),WHEAT_PRODUCTION_(1000_tons),WHEAT_YIELD_(Kg_per_ha),OILSEEDS_AREA_(1000_ha),OILSEEDS_PRODUCTION_(1000_tons),OILSEEDS_YIELD_(Kg_per_ha),MAIZE_AREA_(1000_ha),MAIZE_PRODUCTION_(1000_tons),MAIZE_YIELD_(Kg_per_ha),COTTON_AREA_(1000_ha),COTTON_PRODUCTION_(1000_tons),COTTON_YIELD_(Kg_per_ha),GROUNDNUT_AREA_(1000_ha),GROUNDNUT_PRODUCTION_(1000_tons),GROUNDNUT_YIELD_(Kg_per_ha),SUNFLOWER_AREA_(1000_ha),SUNFLOWER_PRODUCTION_(1000_tons),SUNFLOWER_YIELD_(Kg_per_ha),SUGARCANE_AREA_(1000_ha),SUGARCANE_PRODUCTION_(1000_tons),SUGARCANE_YIELD_(Kg_per_ha),PEARL_MILLET_AREA_(1000_ha),PEARL_MILLET_PRODUCTION_(1000_tons),PEARL_MILLET_YIELD_(Kg_per_ha),FINGER_MILLET_AREA_(1000_ha),FINGER_MILLET_PRODUCTION_(1000_tons),FINGER_MILLET_YIELD_(Kg_per_ha),SOYABEAN_AREA_(1000_ha),SOYABEAN_PRODUCTION_(1000_tons),SOYABEAN_YIELD_(Kg_per_ha),KHARIF_SORGHUM_AREA_(1000_ha),KHARIF_SORGHUM_PRODUCTION_(1000_tons),KHARIF_SORGHUM_YIELD_(Kg_per_ha),RABI_SORGHUM_AREA_(1000_ha),RABI_SORGHUM_PRODUCTION_(1000_tons),RABI_SORGHUM_YIELD_(Kg_per_ha)
Surguja,1985,Chhattisgarh,329.5,249.7,757.81,18.3,15.2,830.6,76.2,18.7,245.41,44.5,45.6,1024.72,0.2,0.0,0.0,4.7,2.6,553.19,0.0,0.0,0.0,0.4,1.5,3750.0,0.0,0.0,0.0,2.0,0.5,250.0,0.2,0.1,500.0,5.0,4.7,940.0,0.0,0.0,0.0
Surguja,1986,Chhattisgarh,336.0,256.0,761.9,21.0,24.0,1142.86,77.0,21.6,280.52,45.0,34.0,755.56,0.0,0.0,0.0,5.0,3.0,600.0,0.0,0.0,0.0,0.5,1.7,3400.0,0.0,0.0,0.0,1.7,0.4,235.29,0.2,0.1,500.0,4.8,4.3,895.83,0.0,0.0,0.0
Surguja,1987,Chhattisgarh,342.0,237.0,692.98,24.0,23.0,958.33,78.4,28.8,367.35,46.0,49.0,1065.22,0.0,0.0,0.0,5.0,4.0,800.0,0.0,0.0,0.0,0.4,1.3,3250.0,0.0,0.0,0.0,1.1,0.3,272.73,0.2,0.1,500.0,4.0,3.8,950.0,0.0,0.0,0.0
Surguja,1988,Chhattisgarh,353.0,283.0,801.7,18.8,19.5,1037.23,73.8,24.3,329.27,45.8,59.5,1299.13,0.0,0.0,0.0,5.0,4.6,920.0,0.0,0.0,0.0,0.2,0.5,2500.0,0.0,0.0,0.0,1.7,0.4,235.29,0.2,0.1,500.0,4.2,3.4,809.52,0.0,0.0,0.0
Surguja,1989,Chhattisgarh,355.4,338.6,952.73,18.8,22.0,1170.21,76.2,27.0,354.33,46.0,57.6,1252.17,0.0,0.0,0.0,5.6,4.6,821.43,0.0,0.0,0.0,0.4,1.2,3000.0,0.0,0.0,0.0,1.6,0.4,250.0,0.2,0.1,500.0,3.8,3.6,947.37,0.0,0.0,0.0
Surguja,1990,Chhattisgarh,351.2,417.7,1189.35,20.4,25.3,1240.2,79.0,27.2,344.3,46.2,42.5,919.91,0.01,0.0,0.0,5.2,4.2,807.69,0.0,0.0,0.0,0.27,0.9,3333.33,0.04,0.02,500.0,0.0,0.0,0.0,0.11,0.09,818.18,3.4,3.2,941.18,0.0,0.0,0.0
Surguja,1991,Chhattisgarh,351.9,301.0,855.36,18.2,18.0,989.01,74.4,24.6,330.65,46.2,51.4,1112.55,0.01,0.0,0.0,5.5,5.0,909.09,0.0,0.0,0.0,0.73,1.1,1506.85,0.01,0.0,0.0,0.0,0.0,0.0,0.11,0.06,545.45,3.3,2.9,878.79,0.0,0.0,0.0
Surguja,1992,Chhattisgarh,351.2,243.9,694.48,12.9,13.0,1007.75,61.4,17.9,291.53,46.9,56.3,1200.43,0.01,0.0,0.0,6.2,6.7,1080.65,0.01,0.0,0.0,0.34,0.9,2647.06,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04,500.0,3.1,2.2,709.68,0.0,0.0,0.0
Surguja,1993,Chhattisgarh,352.9,279.2,791.16,17.4,20.7,1189.66,78.9,28.6,362.48,47.6,55.8,1172.27,0.01,0.0,0.0,6.5,7.0,1076.92,0.02,0.01,500.0,0.35,1.2,3428.57,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,800.0,3.2,3.0,937.5,0.0,0.0,0.0
Surguja,1994,Chhattisgarh,361.5,402.3,1112.86,20.1,25.8,1283.58,84.3,31.1,368.92,43.2,19.3,446.76,0.0,0.0,0.0,5.8,4.8,827.59,0.01,0.0,0.0,0.3,1.0,3333.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.4,727.27,0.0,0.0,0.0
Surguja,1995,Chhattisgarh,362.0,318.7,880.39,20.8,26.8,1288.46,84.5,30.9,365.68,45.3,69.0,1523.18,0.0,0.0,0.0,6.0,6.1,1016.67,0.0,0.0,0.0,0.4,1.3,3250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1000.0,3.4,3.0,882.35,0.0,0.0,0.0
Surguja,1996,Chhattisgarh,370.5,391.3,1056.14,21.2,27.7,1306.6,85.0,29.6,348.24,45.0,51.4,1142.22,0.0,0.0,0.0,6.5,6.3,969.23,0.0,0.0,0.0,0.7,2.0,2857.14,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3.3,2.7,818.18,0.0,0.0,0.0
Surguja,1997,Chhattisgarh,369.4,298.7,808.61,21.2,23.1,1089.62,83.36,27.7,332.29,44.3,50.0,1128.67,0.0,0.0,0.0,6.8,6.7,985.29,0.0,0.0,0.0,0.49,1.7,3469.39,0.0,0.0,0.0,1.19,0.0,0.0,0.1,0.0,0.0,3.14,2.9,923.57,0.0,0.0,0.0
Surguja,1998,Chhattisgarh,373.7,273.2,731.07,21.7,26.3,1211.98,95.8,34.5,360.13,44.5,69.1,1552.81,0.0,0.0,0.0,7.0,7.3,1042.86,0.0,0.0,0.0,1.07,1.44,1345.79,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1000.0,3.0,3.0,1000.0,0.0,0.0,0.0
Surguja,1999,Chhattisgarh,379.81,431.72,1136.67,0.0,0.0,0.0,83.4,33.4,400.48,45.52,72.25,1587.21,0.01,0.0,0.0,7.5,7.7,1026.67,0.0,0.0,0.0,0.6,1.99,3316.67,0.0,0.0,0.0,0.92,0.23,250.0,0.05,0.04,800.0,0.0,0.0,0.0,0.0,0.0,0.0
Surguja,2000,Chhattisgarh,377.94,240.59,636.58,23.47,33.31,1419.26,50.94,20.6,404.4,45.55,61.57,1351.7,0.01,0.0,0.0,7.98,8.11,1016.29,0.0,0.0,0.0,0.71,0.22,309.86,0.0,0.0,0.0,0.92,0.22,239.13,0.07,0.03,428.57,2.63,2.15,817.49,0.0,0.0,0.0
Surguja,2001,Chhattisgarh,384.88,513.26,1333.56,25.0,33.18,1327.2,50.81,24.53,482.78,45.62,28.37,621.88,0.01,0.0,0.0,8.01,10.08,1258.43,0.14,0.04,285.71,1.03,0.33,320.39,0.0,0.0,0.0,0.91,0.23,252.75,0.05,0.04,800.0,2.44,2.33,954.92,0.0,0.0,0.0
Surguja,2002,Chhattisgarh,377.85,257.13,680.51,23.69,29.71,1254.12,48.35,23.69,489.97,45.84,56.99,1243.24,0.0,0.0,0.0,7.83,10.17,1298.85,0.06,0.02,333.33,0.89,0.27,303.37,0.0,0.0,0.0,0.73,0.14,191.78,0.07,0.03,428.57,2.43,1.8,740.74,0.0,0.0,0.0
Surguja,2003,Chhattisgarh,383.94,503.4,1311.14,25.36,29.24,1153.0,79.24,28.51,359.79,45.6,60.18,1319.74,0.0,0.0,0.0,8.03,9.24,1150.68,0.05,0.02,400.0,1.14,0.36,315.79,0.0,0.0,0.0,0.72,0.17,236.11,0.04,0.03,750.0,2.45,2.31,942.86,0.0,0.0,0.0
Surguja,2004,Chhattisgarh,380.93,374.25,982.46,24.13,24.32,1007.87,81.26,30.34,373.37,45.57,59.52,1306.12,0.0,0.0,0.0,7.87,8.46,1074.97,0.05,0.01,200.0,1.27,0.37,291.34,0.0,0.0,0.0,0.66,0.13,196.97,0.04,0.03,750.0,2.34,1.51,645.3,0.0,0.0,0.0
Surguja,2005,Chhattisgarh,380.93,374.25,982.46,24.13,24.32,1007.87,81.09,27.52,339.38,45.57,59.52,1306.12,0.0,0.0,0.0,7.87,8.46,1074.97,0.05,0.01,200.0,1.27,0.37,291.34,0.0,0.0,0.0,0.66,0.13,196.97,0.04,0.03,750.0,2.34,1.51,645.3,0.0,0.0,0.0
Surguja,2006,Chhattisgarh,383.16,403.92,1054.18,24.39,23.79,975.4,81.11,27.13,334.48,45.32,41.23,909.75,0.0,0.0,0.0,8.5,9.55,1123.53,0.05,0.01,200.0,3.36,0.48,142.86,0.0,0.0,0.0,0.55,0.12,218.18,0.06,0.05,833.33,2.29,1.82,794.76,0.0,0.0,0.0
Surguja,2007,Chhattisgarh,380.88,435.45,1143.27,24.07,30.09,1250.1,49.21,25.12,510.47,45.31,66.01,1456.85,0.0,0.0,0.0,8.35,10.2,1221.56,0.02,0.01,500.0,4.15,0.7,168.67,0.0,0.0,0.0,0.51,0.1,196.08,0.06,0.07,1166.67,2.17,0.0,0.0,0.0,0.0,0.0
Surguja,2008,Chhattisgarh,382.59,449.93,1176.01,24.81,29.68,1196.29,48.55,24.25,499.49,44.55,59.93,1345.23,0.01,0.01,1000.0,8.12,9.87,1215.52,0.04,0.01,250.0,3.66,0.57,155.74,0.0,0.0,0.0,0.48,0.1,208.33,0.08,0.07,875.0,2.04,0.0,0.0,0.0,0.0,0.0
Surguja,2009,Chhattisgarh,376.0,270.74,720.05,24.47,26.84,1096.85,48.24,23.54,487.98,43.91,50.14,1141.88,0.0,0.0,0.0,8.08,9.7,1200.5,0.04,0.01,250.0,3.14,0.76,242.04,0.0,0.0,0.0,0.5,0.13,260.0,0.09,0.05,555.56,1.97,0.0,0.0,0.0,0.0,0.0
Surguja,2010,Chhattisgarh,371.28,399.46,1075.9,23.98,27.45,1144.7,78.35,27.85,355.46,43.9,76.3,1738.04,0.0,0.0,0.0,8.1,8.5,1049.38,0.02,0.01,500.0,2.1,0.6,285.71,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.9,2.3,1210.53,2.71,1.4,516.61
Surguja,2011,Chhattisgarh,377.14,530.08,1405.53,25.29,32.02,1266.11,77.18,30.42,394.14,45.39,63.31,1394.8,0.01,0.0,0.0,7.86,9.85,1253.18,0.03,0.01,333.33,2.01,1.2,597.01,0.0,0.0,0.0,0.35,0.07,200.0,0.09,0.06,666.67,1.89,1.25,661.38,0.0,0.0,0.0
Surguja,2012,Chhattisgarh,373.71,610.07,1632.47,25.21,41.92,1662.83,78.27,34.6,442.06,47.34,91.37,1930.08,0.01,0.0,0.0,7.77,10.12,1302.45,0.02,0.01,500.0,2.04,0.68,333.33,0.0,0.0,0.0,0.68,0.13,191.18,0.04,0.05,1250.0,1.89,1.13,597.88,0.0,0.0,0.0
Surguja,2013,Chhattisgarh,371.71,633.47,1704.2,26.77,41.33,1543.89,79.15,36.32,458.88,49.07,96.07,1957.82,0.0,0.0,0.0,7.89,10.28,1302.92,0.07,0.05,714.29,2.74,0.79,288.32,0.0,0.0,0.0,0.5,0.13,260.0,0.06,0.04,666.67,0.0,0.0,0.0,0.0,0.0,0.0
Surguja,2014,Chhattisgarh,381.43,687.04,1801.22,26.02,43.61,1676.02,75.2,35.44,471.28,47.61,84.57,1776.31,0.01,0.0,0.0,8.09,11.27,1393.08,0.02,0.01,500.0,3.62,2.35,649.17,0.0,0.0,0.0,0.58,0.16,275.86,0.06,0.03,500.0,0.0,0.0,0.0,0.0,0.0,0.0
Surguja,2015,Chhattisgarh,369.32,440.9,1193.82,23.87,33.51,1403.85,76.85,35.59,463.11,48.89,91.01,1861.53,0.0,0.0,0.0,7.6,9.15,1203.95,0.05,0.02,400.0,2.82,0.89,317.28,0.0,0.0,0.0,0.89,0.16,179.78,0.12,0.05,379.03,0.0,0.0,0.0,0.0,0.0,0.0
Surguja,2016,Chhattisgarh,376.38,652.25,1732.96,23.63,37.56,1589.23,0.0,0.0,0.0,49.44,118.85,2403.99,0.0,0.0,0.0,7.77,11.68,1503.15,0.04,0.01,135.14,4.58,0.62,134.53,0.0,0.0,0.0,0.12,0.03,245.9,0.12,0.06,530.43,0.0,0.0,0.0,0.0,0.0,0.0
Surguja,2017,Chhattisgarh,377.07,524.07,1389.84,23.18,37.09,1599.85,0.0,0.0,0.0,48.4,123.33,2548.25,0.0,0.0,0.0,7.47,7.83,1047.1,0.03,0.0,115.38,6.0,1.75,292.49,0.0,0.0,0.0,0.53,0.12,225.81,0.04,0.01,300.0,0.0,0.0,0.0,0.0,0.0,0.0
Jabalpur,1966,Madhya Pradesh,119.0,21.0,176.47,84.0,39.0,464.29,30.37,-1.0,-1.0,6.0,6.0,1000.0,0.1,0.0,0.0,0.1,0.1,1000.0,0.0,0.0,0.0,0.4,0.7,1750.0,0.4,0.3,750.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,12.6,656.25,0.0,0.0,0.0
Jabalpur,1967,Madhya Pradesh,120.0,67.0,558.33,133.0,71.0,533.83,35.43,-1.0,-1.0,6.0,7.0,1166.67,0.2,0.0,0.0,0.2,0.2,1000.0,0.0,0.0,0.0,0.4,0.7,1750.0,0.4,0.2,500.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,19.1,860.36,0.0,0.0,0.0
Jabalpur,1968,Madhya Pradesh,124.0,45.0,362.9,128.8,64.0,496.89,35.2,-1.0,-1.0,6.7,5.0,746.27,0.0,0.0,0.0,0.3,0.2,666.67,0.0,0.0,0.0,0.5,0.9,1800.0,0.3,0.2,666.67,0.0,0.0,0.0,0.0,0.0,0.0,21.3,15.7,737.09,0.0,0.0,0.0
Jabalpur,1969,Madhya Pradesh,127.9,62.3,487.1,141.7,76.6,540.58,35.91,8.1,225.56,6.8,3.0,441.18,0.0,0.0,0.0,0.3,0.2,666.67,0.0,0.0,0.0,0.5,1.1,2200.0,0.4,0.2,500.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,12.8,656.41,0.0,0.0,0.0
Jabalpur,1970,Madhya Pradesh,126.8,82.5,650.63,150.2,100.3,667.78,37.0,7.1,191.89,7.0,8.8,1257.14,0.0,0.0,0.0,0.4,0.3,750.0,0.0,0.0,0.0,0.6,1.1,1833.33,0.3,0.2,666.67,0.0,0.0,0.0,0.0,0.0,0.0,18.8,13.3,707.45,0.0,0.0,0.0
Jabalpur,1971,Madhya Pradesh,129.3,92.5,715.39,164.3,103.1,627.51,33.0,9.2,278.79,7.1,6.4,901.41,0.0,0.0,0.0,0.7,0.5,714.29,0.0,0.0,0.0,0.6,2.6,4333.33,0.3,0.2,666.67,0.0,0.0,0.0,0.0,0.0,0.0,17.8,9.4,528.09,0.0,0.0,0.0
Jabalpur,1972,Madhya Pradesh,129.6,57.0,439.81,160.4,94.0,586.03,36.8,9.6,260.87,7.5,7.5,1000.0,0.0,0.0,0.0,0.4,0.4,1000.0,0.0,0.0,0.0,0.6,1.1,1833.33,0.3,0.2,666.67,0.0,0.0,0.0,0.0,0.0,0.0,17.9,16.9,944.13,0.0,0.0,0.0
Jabalpur,1973,Madhya Pradesh,118.4,62.9,531.25,152.9,116.4,761.28,39.0,10.1,258.97,7.4,6.8,918.92,0.0,0.0,0.0,0.4,0.3,750.0,0.0,0.0,0.0,0.6,1.1,1833.33,0.3,0.2,666.67,0.0,0.0,0.0,0.0,0.0,0.0,17.6,15.6,886.36,0.0,0.0,0.0
Jabalpur,1974,Madhya Pradesh,118.4,38.6,326.01,128.0,67.6,528.13,38.5,8.6,223.38,7.4,6.8,918.92,0.0,0.0,0.0,0.6,0.4,666.67,0.0,0.0,0.0,0.6,1.2,2000.0,0.5,0.3,600.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,13.5,789.47,0.0,0.0,0.0
Jabalpur,1975,Madhya Pradesh,123.3,93.6,759.12,159.2,124.7,783.29,37.5,11.2,298.67,7.7,7.6,987.01,0.0,0.0,0.0,0.5,0.5,1000.0,0.0,0.0,0.0,0.5,1.3,2600.0,0.2,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,14.7,798.91,0.0,0.0,0.0
Jabalpur,1976,Madhya Pradesh,126.6,61.7,487.36,139.9,61.2,437.46,30.1,5.3,176.08,7.8,7.9,1012.82,0.0,0.0,0.0,0.3,0.2,666.67,0.0,0.0,0.0,0.5,1.2,2400.0,0.2,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,12.1,691.43,0.0,0.0,0.0
Jabalpur,1977,Madhya Pradesh,129.9,117.0,900.69,168.0,97.1,577.98,35.4,8.0,225.99,7.8,5.4,692.31,0.0,0.0,0.0,0.2,0.1,500.0,0.0,0.0,0.0,0.3,0.8,2666.67,0.2,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,12.6,754.49,0.0,0.0,0.0
Jabalpur,1978,Madhya Pradesh,135.8,95.2,701.03,180.8,124.3,687.5,34.9,8.0,229.23,7.9,6.5,822.78,0.0,0.0,0.0,0.1,0.1,1000.0,0.0,0.0,0.0,0.3,0.6,2000.0,0.2,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,11.1,698.11,0.0,0.0,0.0
Jabalpur,1979,Madhya Pradesh,134.7,1.7,12.62,123.2,45.6,370.13,12.6,0.5,39.68,8.0,3.8,475.0,0.0,0.0,0.0,0.1,0.2,2000.0,0.0,0.0,0.0,0.3,0.5,1666.67,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,5.2,335.48,0.0,0.0,0.0
Jabalpur,1980,Madhya Pradesh,132.2,66.1,500.0,184.7,144.7,783.43,25.7,6.3,245.14,8.0,5.9,737.5,0.0,0.0,0.0,0.1,0.2,2000.0,0.0,0.0,0.0,0.2,0.4,2000.0,0.4,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,13.2,763.01,0.0,0.0,0.0
Jabalpur,1981,Madhya Pradesh,127.9,43.0,336.2,146.2,75.0,513.0,30.6,6.8,222.22,8.0,7.0,875.0,0.0,0.0,0.0,0.1,0.1,1000.0,0.0,0.0,0.0,0.2,0.4,2000.0,0.1,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.3,782.35,0.0,0.0,0.0
Jabalpur,1982,Madhya Pradesh,114.6,55.0,479.93,139.5,99.6,713.98,31.3,7.3,233.23,8.0,6.5,812.5,0.0,0.0,0.0,0.1,0.1,1000.0,0.0,0.0,0.0,0.2,0.5,2500.0,0.1,0.1,1000.0,0.0,0.0,0.0,2.8,1.4,500.0,17.5,10.4,594.29,0.0,0.0,0.0
Jabalpur,1983,Madhya Pradesh,125.9,84.6,671.96,165.2,181.4,1098.06,34.3,11.0,320.7,8.0,9.0,1125.0,0.0,0.0,0.0,0.1,0.1,1000.0,0.0,0.0,0.0,0.4,1.0,2500.0,0.1,0.1,1000.0,0.0,0.0,0.0,2.0,1.4,700.0,15.1,13.2,874.17,0.0,0.0,0.0
Jabalpur,1984,Madhya Pradesh,125.9,43.1,342.34,159.5,125.1,784.33,34.0,9.5,279.41,8.5,7.3,858.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,2000.0,0.1,0.1,1000.0,0.0,0.0,0.0,5.2,2.8,538.46,16.6,13.4,807.23,0.0,0.0,0.0
Jabalpur,1985,Madhya Pradesh,133.6,101.8,761.98,183.4,129.2,704.47,38.9,9.5,244.22,8.6,7.2,837.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3000.0,0.1,0.1,1000.0,0.0,0.0,0.0,5.2,3.0,576.92,15.7,14.6,929.94,0.0,0.0,0.0
Jabalpur,1986,Madhya Pradesh,127.0,24.0,188.98,121.0,80.0,661.16,26.8,6.4,238.81,9.0,5.0,555.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2000.0,0.1,0.1,1000.0,0.0,0.0,0.0,4.5,2.1,466.67,16.4,10.5,640.24,0.0,0.0,0.0
Jabalpur,1987,Madhya Pradesh,113.0,68.0,601.77,156.0,146.0,935.9,33.0,12.9,390.91,9.0,9.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3000.0,0.1,0.1,1000.0,0.0,0.0,0.0,4.4,2.7,613.64,15.8,15.8,1000.0,0.0,0.0,0.0
Jabalpur,1988,Madhya Pradesh,132.0,78.8,596.97,154.8,161.5,1043.28,32.8,11.1,338.41,9.0,8.5,944.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2000.0,0.4,0.3,750.0,0.0,0.0,0.0,5.1,4.1,803.92,14.4,13.5,937.5,0.0,0.0,0.0
Jabalpur,1989,Madhya Pradesh,126.0,58.9,467.46,127.4,113.8,893.25,43.1,17.4,403.71,8.9,11.2,1258.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3000.0,0.1,0.1,1000.0,0.0,0.0,0.0,15.0,9.2,613.33,13.0,10.2,784.62,0.0,0.0,0.0
Jabalpur,1990,Madhya Pradesh,135.5,111.8,825.09,166.3,167.9,1009.62,41.1,18.2,442.82,8.9,8.7,977.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.2,2857.14,0.04,0.04,1000.0,0.0,0.0,0.0,11.27,9.75,865.13,12.8,11.4,890.62,0.0,0.0,0.0
Jabalpur,1991,Madhya Pradesh,138.4,75.0,541.91,143.5,134.0,933.8,38.1,12.5,328.08,8.7,8.0,919.54,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,500.0,0.09,0.2,2222.22,0.03,0.02,666.67,0.0,0.0,0.0,14.95,6.77,452.84,12.5,7.7,616.0,0.0,0.0,0.0
Jabalpur,1992,Madhya Pradesh,144.8,95.4,658.84,161.2,194.9,1209.06,50.7,29.9,589.74,8.6,14.4,1674.42,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,277.78,0.07,0.1,1428.57,0.05,0.04,800.0,0.0,0.0,0.0,23.82,22.33,937.45,11.7,9.5,811.97,0.0,0.0,0.0
Jabalpur,1993,Madhya Pradesh,147.3,100.2,680.24,170.7,200.4,1173.99,73.1,47.4,648.43,9.0,11.6,1288.89,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.13,232.14,0.06,0.1,1666.67,0.02,0.01,500.0,0.0,0.0,0.0,38.7,36.62,946.25,11.1,10.1,909.91,0.0,0.0,0.0
Jabalpur,1994,Madhya Pradesh,149.0,113.0,758.39,165.6,215.5,1301.33,61.8,31.5,509.71,8.7,8.3,954.02,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.39,253.25,0.1,0.1,1000.0,0.1,0.0,0.0,0.0,0.0,0.0,28.5,19.8,694.74,7.8,5.0,641.03,0.0,0.0,0.0
Jabalpur,1995,Madhya Pradesh,152.4,112.6,738.85,149.3,182.0,1219.02,67.8,52.1,768.44,8.6,10.0,1162.79,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.3,272.73,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,43.6,1112.24,8.3,6.4,771.08,0.0,0.0,0.0
Jabalpur,1996,Madhya Pradesh,153.2,86.3,563.32,144.2,166.5,1154.65,62.5,41.5,664.0,8.6,9.2,1069.77,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.2,181.82,0.1,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7,41.7,976.58,9.1,6.7,736.26,0.0,0.0,0.0
Jabalpur,1997,Madhya Pradesh,161.8,86.2,532.76,185.8,169.1,910.12,72.8,38.1,523.35,8.5,8.8,1035.29,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.7,241.38,0.08,0.2,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,30.1,746.9,8.24,6.5,788.83,0.0,0.0,0.0
Jabalpur,1998,Madhya Pradesh,56.1,28.8,513.37,186.34,136.5,732.53,74.7,35.0,468.54,4.7,5.2,1106.38,0.0,0.0,0.0,0.1,0.1,1000.0,2.4,0.6,250.0,0.14,0.18,1285.71,0.0,0.0,0.0,0.0,0.0,0.0,36.3,22.7,625.34,3.8,4.0,1052.63,0.0,0.0,0.0
Jabalpur,1999,Madhya Pradesh,164.7,173.4,1052.82,188.5,253.4,1344.3,59.2,37.1,626.69,8.5,12.5,1470.59,0.0,0.0,0.0,0.2,0.2,1000.0,3.9,1.1,282.05,0.1,0.2,2000.0,0.0,0.0,0.0,0.01,0.0,0.0,27.2,25.8,948.53,8.1,8.1,1000.0,0.0,0.0,0.0
Jabalpur,2000,Madhya Pradesh,164.3,72.0,438.22,154.3,195.9,1269.6,46.7,22.8,488.22,8.4,13.7,1630.95,0.0,0.0,0.0,0.1,0.1,1000.0,1.7,0.5,294.12,0.1,0.3,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,16.3,744.29,8.3,5.9,710.84,0.0,0.0,0.0
Jabalpur,2001,Madhya Pradesh,172.7,144.9,839.03,159.1,220.5,1385.92,30.6,16.0,522.88,8.5,16.7,1964.71,0.0,0.0,0.0,0.1,0.1,1000.0,0.3,0.1,333.33,0.1,0.4,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,6.9,945.21,8.4,8.7,1035.71,0.0,0.0,0.0
Jabalpur,2002,Madhya Pradesh,170.1,96.5,567.31,148.9,170.0,1141.71,23.8,7.4,310.92,8.4,16.0,1904.76,0.0,0.0,0.0,0.1,0.1,1000.0,0.4,0.1,250.0,0.2,0.5,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1000.0,7.9,6.5,822.78,0.1,0.0,0.0
Jabalpur,2003,Madhya Pradesh,178.2,174.3,978.11,157.2,241.2,1534.35,23.9,12.1,506.28,8.4,17.4,2071.43,0.0,0.0,0.0,0.1,0.1,1000.0,0.1,0.0,0.0,0.1,0.4,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1250.0,7.9,8.7,1101.27,0.0,0.0,0.0
Jabalpur,2004,Madhya Pradesh,180.52,162.82,901.95,156.45,231.69,1480.92,25.18,13.6,540.11,8.48,13.94,1643.87,0.0,0.0,0.0,0.12,0.18,1500.0,0.21,0.08,380.95,0.39,0.66,1692.31,0.0,0.0,0.0,0.05,0.02,400.0,0.85,1.11,1305.88,7.8,10.71,1373.08,0.0,0.0,0.0
Jabalpur,2005,Madhya Pradesh,168.96,145.9,863.52,156.55,255.66,1633.09,24.88,13.69,550.24,8.3,11.97,1442.17,0.0,0.0,0.0,0.11,0.14,1272.73,0.15,0.06,400.0,0.98,1.2,1224.49,0.01,0.01,1000.0,0.0,0.0,0.0,0.91,0.8,879.12,5.9,6.66,1128.81,0.0,0.0,0.0
